category,Unnamed: 0,title
Economic,,정부  모든 거리두기 일시 해제 시 유행증폭 우려  점진 완화 중 
Economic,, ET라씨로   글로벌 EV업체 생산량 회복 기대  만도   분기 호실적 기대감에  들썩 
Economic,,무법지대  NFT  불법 도용 작품도 버젓이 판매
Economic,,최저임금 업종별 차등 적용  합리적vs차별적   시민들도 갑론을박
Economic,,엄벌만 하면 부실시공 해결될까  적정 공사비 공기 보장없인 공염불 
Economic,, 기업 뉴욕증시 상장 재개되나  ZKH IPO 사실상 허가
Economic,,식약처      세용 화이자 코로나   백신 국가출하승인
Economic,, 화정사고 손실액     억원 추정  정몽규 전 회장 배당금  도마 
Economic,,에코프로   GEM 니켈사업 지분 인수   해외 진출 탄력 
Economic,,서울 아파트 역대 최저 거래량 강남 강북 실거래가는 편차
Economic,,신한 NH농협  마통 한도      만원  제한 해제
Economic,,건설투자 회복 지체 자재 급등에 따른 수급 차질이 요인
Economic,, 부산 롯데타워   년만에 공사 재개 움직임
Economic,,올해 전국 중대형 아파트 비중      역대 최저
Economic,,해외   개국 무격리 입국 가능  유럽    개국으로 가장 많아 
Economic,, 악재  가득 잔인한  월 상투 잡은 HDC 현산    만 개미  어쩌나
Economic,,  고강도 제재  직격탄   화웨이    년만 매출 감소
Economic,, 푸틴의 전쟁 에 러 국민들 고난 SNS로 달러 암거래까지
Economic,,테슬라  훈풍에 배터리 업종  들썩  지금 사야 할까 
Economic,, 집콕  시대 끝났나  아시아나 하와이 항공권 예약      폭발
Economic,,일본 엔화  년래 최저에서      반등 재무상 내각관방 구두개입
Economic,,카드사  배당 줄이고 허리띠 졸라맨다 수수료 인하 후폭풍 
Economic,,내년 예산서  한국형 뉴딜  표현 삭제 정상화 절감 강조
Economic,,고속철 서대구역   일 개통   대구권광역철도 연계 교통 허브로
Economic,,스마트폰 판매량  개월째 역성장 앞으로 전망도  먹구름 
Economic,,  대 생명 구한   대 김하수씨 등 시민  명   LG의인상  수상
Economic,, 데이터루  호  금요일 저녁  토요일 새벽에도 홀인원 
Economic,,서울시  민간 부지 개발  사전협상제도  문턱 낮춘다
Economic,,로봇 반도체 이어 의료    두산  주총서 새 신사업 도전장
Economic,,에코프로  중국GEM과 손잡고 니켈 확보    글로벌 진출 탄력 
Economic,,SK  최태원 회장 사내이사 재선임   주주환원  레벨업 
Economic,, 전 직원과 성과 공유한다 더니 격려급 선별 지급 논란
Economic,, 전쟁 발목   월 코스피도 탄력 없다  바닥     까지 탐색  지수보다 업종 종목
Economic,,또 떠난 배달노동자   안전 배달제  도입하자 
Economic,,노르웨이 물류자동화 로봇기업  오토스토어  물류 전략 리포트  결과 발표
Economic,, 한국인 창업기업 대규모 매집    비트코인 강세  환호 
Economic,,최태원  SK  사내이사 재선임  주주환원 주주소통 강화 
Economic,, 집콕 끝  미국 유럽으로 떠난다  최근  주간 국제선 예약      증가
Economic,,수술대 오르는 임대차  법 HDC현산 퇴출 압박 나선 국토부  식후땡 부동산 
Economic,, 종가집 김치  미국 LA에 국내 식품업계 최대 규모 공장 가동
Economic,,   기업 방해 요소 제거   현대차 겪은  대 리스크에 답 있다
Economic,,마이너스통장 한도  신한  억 농협    억 원으로 늘린다
Economic,, 정몽규 회장 수십억 퇴직금 배당금 말도 안돼  질책 잇따른 현산 주총
Economic,,임대차 법 등 수술대 위로 단기시장불안이 과제
Economic,,코로나 직장인  영끌 에     년 직장인 빚     넘게 증가
Economic,,웰스토리 도우려다 계열사들 손해봤나 배임의혹도 겨누는 검찰
Economic,,수도권 중형 아파트 평균 가격   억 원 넘었다
Economic,, 소셜 클럽 구성  나이트프랭크   더 갤러리      시즌  내달 공급
Economic,,현산 주총  화정 아이파크 사고로      억 손실 고개 숙여 사죄 
Economic,,한전  전기요금 적용  분기 연료비 조정단가 동결
Economic,,GS건설   제천자이 더 스카이   월 분양
Economic,,코스피 코스닥 상승세 마리화나 관련주 급등
Economic,,  풍 맞은  화웨이  정말 쪼그라들었는데 자신있게 꺼낸 클라우드
Economic,,최태원  SK  사내이사 재선임  주주환원 정책 강화 
Economic,, 임대차  법 후 서울아파트 임대매물        전국의  배 
Economic,,교보증권   월 코스피          선 최대     선까지 오를 것 
Economic,,SK   사내이사로 최태원 회장 재선임  주주환원 정책 강화 
Economic,,연료비 조정단가 동결 전기요금은 인상
Economic,,시민사회단체  HDC현대산업개발 주총에서 인적쇄신 요구
Economic,, 감기처럼  확진자도 동네병원서 대면진료 약 수령은 대리인이
Economic,,SK   주주환원 강화      년까지 매년 시총    이상 자사주 매입 
Economic,,채권시장은 이미 경기침체 예고  허란의 경제한끼 
Economic,,   일생 중   년  인터넷 사용 한국 제친 최장 사용 국가는 어디 
Economic,,강희석  쓱닷컴 상장  모회사 주가에 긍정적일 것  쪼개기 논란 일축
Economic,,직장인  영끌 에 평균 빚     만원 코로나 피해업종 연체율 높아
Economic,,정부 연료비 조정단가 동결     월 전기요금 kWh당    원 
Economic,, 영끌    대 직장인  부채  년 전보다         년 연속  위
Economic,,국내 연구진  상온 작동 양자컴퓨터 개발 길 열었다
Economic,,코로나 장기화 저금리에     년 직장인 빚     넘게 늘었다
Economic,,코로나 들이닥친     년 임금근로자 부채 급증
Economic,, 이산화탄소 스트림  수출길 열린다는데  이산화탄소를 왜 수출할까요 
Economic,,직장인 빚     만원  년새    나 뛰었다
Economic,, 오늘도 허탕  자재가 없대요  건설현장 자재난 심화
Economic,,한은  건설자재 가격 급등  건설경기 빠른 회복 제약 
Economic,,코로나   첫 해 직장인 빚         역대 가장 큰 폭 증가
Economic,,한은      뛴 건설자재 건설경기 회복 제약 
Economic,,직장인 빚     만원  년새    나 뛰었다
Economic,,한은  건설자재 가격 급등  건설경기 빠른 회복 제약 
Economic,, 오늘도 허탕  자재가 없대요  건설현장 자재난 심화
Economic,,코로나   첫 해 직장인 빚         역대 가장 큰 폭 증가
Economic,,한은      뛴 건설자재 건설경기 회복 제약 
Economic,, 자진 사퇴  정몽규 전 HDC현산 회장   퇴직금  도마 왜
Economic,,건설자재       급등  역대 세 번째로 높아 건설경기  빨간불  켜지나
Economic,,내달부터  인 가구 전기요금     원 오른다 종합 
Economic,,원자재 대란 건설자재  절반  가격     이상 뛰어
Economic,,  대 대출   불장      년에     증가    주택외담보대출        
Economic,, 소상공인 재생가능성 판단 폐업 회복 선별 지원해야 
Economic,,임금근로자 평균 대출     만원  년새       늘었다
Economic,,한은  건설자재 가격 역대  위 건설사 수익성 악화 
Economic,,부동산 주식  영끌    대 대출액       급증
Economic,,한은  자재값 급등에 건설경기 제약 향후 투자 완만한 회복 
Economic,, 코인브리핑  비트코인  일 연속 상승      만원 넘어서
Economic,,IMF의 경고    급증하는 가계빚과 주택가격  엄중히 경계해야 
Economic,,테슬라   년 만에 주식분할 추진
Economic,,재량지출     줄여     감축  무분별 확장재정  정상화 시동
Economic,,한화건설  전국 거점별 랜드마크 추진  포레나 브랜드 가치 높인다
Economic,,임원 계열사가 투자 SM엔터 압박 나선  얼라인파트너스  시끌
Economic,,호반건설  한진칼  대 주주로 깜짝 등장 경영권 분쟁 재연되나
Economic,,오늘    개    슈퍼 주총데이  HDC현산 카카오 주총 주목
Economic,,오스템임플란트  운명의 날   만 개미 거래 재개 여부  촉각 
Economic,,공정위  이마트 현장조사  납품업체 갑질 혐의 
Economic,, 한화 포레나 미아  내달  일  순위 청약
Economic,,바다에 뛰어들어 생명 구한 김하수 씨 등  명 LG의인상
Economic,, 오미크론에 효과 줄었다  거리두기 또 푸나  금요일 발표
Economic,, 정부 첫 예산서 지출   조원 이상 감축 총지출    조원대 종합 
Economic,,전기료 올리되 조정단가 동결  공약 한전적자 고려  고육책 
Economic,,대상   김치 세계화 전초기지    LA공장 본격 가동
Economic,,삼성전자  파운드리 핵심인력  테일러로 파견
Economic,, 임대차  법 이후 서울 아파트 임대 매물       감소 
Economic,,이천터미널 강남역 대장지구 서울역 준공영제 광역버스 노선 개통
Economic,,오목한 천장을 어떻게  도심에 새긴  건축 스토리 
Economic,,신규확진자 다시   만 명대  새로운 변이 출현 가능성 
Economic,,최태원  SK  사내이사 재선임  주주환원 주주소통 강화 
Economic,,포켓몬빵 이은 매출 효자  이것  때문에 편의점  방끗 
Economic,,때늦은 층간소음 대책 사후확인제로 층간소음 갈등 해결될까
Economic,, 한국인  일생 중   년을 인터넷 사용에 쓴다 아시아  위 
Economic,,한화건설  전국 거점별  포레나  랜드마크 조성 박차
Economic,,정부  재량지출   조원 이상 감축 등 재정지출 강력 구조조정 돌입
Economic,, 술도녀 환승연애  NFT 나올까 CJ ENM  블록체인 사업목적 추가
Economic,,물에 빠진 사람 구한   대 김하수씨 등  명 LG의인상 수상
Economic,,   조 적자 한전  연료비 인상분 반영 또 좌절 경영난 이어질 듯
Economic,, 임대차  법  폐지 축소 검토  국회서 난항 예상
Economic,,  넘은  년물 국채금리 이자부담 눈덩이
Economic,, 종목줍줍  아마존 매트리스  품은 현대백화점 주가는 
Economic,,화웨이  미 제재 속   년만에 역성장 멍완저우 석방 후 첫 등장
Economic,,정의선  현대차 이어 기아 사내이사 재선임 미래사업 속도
Economic,,올해 중대형 아파트 입주비중 역대 최저 희소가치 커질 듯
Economic,,인수위  고유가 대책 필요  화물차 저소득층 보조금 검토될듯
Economic,,국고채   년물   년여만에     돌파   금리 역전 막으려 추가 인상할 듯 
Economic,,편의점 살림 합치는  세븐일레븐 미니스톱  선두자리 노린다
Economic,,강희석 이마트 대표  SSG닷컴 상장 계획대로 기존 쪼개기와 달라 
Economic,,교보증권   월 코스피             전망      때와 환경 달라 
Economic,,마이너스통장 한도  신한  억 농협    억원으로 늘린다 종합 
Economic,,대상  미국서  종가집 김치  담근다
Economic,, e편한세상 시티 풍무역  분양   억 원대 후반 책정
Economic,,코로나   확진자 대면진료 동네 한의원도 가능하다
Economic,,연료비 조정단가  동결  내달 전기요금  천원 인상될 듯
Economic,,삼성    반도체 지원  공평함이 전제돼야 
Economic,,주거 지원  모르쇠  광주시  GGM 발목 잡나
Economic,,한진칼엔 백기사  호반은 신사업  윈 윈  
Economic,,러시아  가스대금 루블화 결제  요구에 G   계약 위반  반발
Economic,,코스피     선 회복 우크라이나 협상 기대감에 상승세
Economic,, 임대차  법 이후 서울 아파트 임대 매물       감소 
Economic,,하루 새   만 명 급증 거리두기 또 푸나
Economic,,직장인  명 중  명  현재 이직 준비   이것  불만족 많아
Economic,,우크라 침공으로 부산항 러시아 물동량 타격 현실화
Economic,,주담대 금리    시대 열렸다     돌파도 시간문제
Economic,, 뉴스포커스  신규확진   만     명  확진자 대면진료 확대 
Economic,, 전기차 공회전    배터리  리쇼어링 아니라   뛰어들 때 
Economic,, 전기차 공회전   글로벌 사활거는데 노조에 발목잡혀 답보
Economic,,장동현   년 간 매년 시총    이상 자사주 매입  주주환원 강화
Economic,, 임대차법 바뀐다  전셋값 올리는 집주인
Economic,,올해 아파트 입주  중대형은     뿐  똘똘한 한 채  몸값 높아진다
Economic,,물가상승 전망  년   개월 최고 집값 상승 기대 심리도 꿈틀
Economic,,SK  주주환원 강화 한화   세경영 두산  의료사업 본격화
Economic,,늘어나는 대기업 근속연수 직원이탈 방지 연봉인상 때문 
